場所,芝・ダ,距離,馬場状態,レース数,勝ち時計平均秒,勝ち上り3F平均,RPCI平均,平均1Fタイム,平均速度,Ave_3F平均,勝ち馬4角率平均,勝ち馬PCI平均,三着内上り3F平均,三着内4角率平均,三着内先行率_4角35以内,三着内差し追込率_4角60超,標準ペース判定,好走ゾーン,勝ち時計平均
京都,ダ,1400,良,143,84.45874125874126,36.62937062937063,45.31958041958042,12.065384615384614,59.67909090909091,35.87447552447553,0.3295967920967921,47.98321678321678,36.75804195804196,0.36873324163533955,55.24475524475524,19.813519813519815,ハイ/持続,前残り・先行優勢,1:24.5
京都,ダ,1400,重,31,83.51935483870967,36.5516129032258,44.28709677419355,11.93032258064516,60.349999999999994,35.22870967741935,0.2934792358179455,46.42258064516129,36.67956989247312,0.37068049930953156,56.98924731182796,25.806451612903224,ハイ/持続,前残り・先行優勢,1:23.5
京都,ダ,1800,不,20,110.05999999999999,37.005,47.690000000000005,12.227500000000001,58.886,36.527499999999996,0.21261731324231326,48.769999999999996,37.04333333333333,0.32679732304732306,63.33333333333333,16.666666666666664,やや速い,前残り・先行優勢,1:50.1
京都,ダ,1800,稍,70,112.52714285714285,37.47,48.56285714285715,12.502857142857144,57.59157142857143,37.52857142857143,0.2611558481201338,50.214285714285715,37.597142857142856,0.33298597566454713,62.38095238095238,14.761904761904763,やや速い,前残り・先行優勢,1:52.5
京都,ダ,1800,良,220,112.4240909090909,37.17227272727273,49.40318181818182,12.491227272727274,57.64518181818182,37.6259090909091,0.283709188538734,51.277272727272724,37.3267776096823,0.34244158094385024,59.30408472012103,16.187594553706504,やや速い,前残り・先行優勢,1:52.4
京都,ダ,1800,重,47,110.99791666666665,36.69166666666667,49.729166666666664,12.333125,58.38916666666666,37.153124999999996,0.2694349342786843,51.31458333333333,36.92340425531915,0.30989776574882955,65.24822695035462,9.219858156028367,やや速い,前残り・先行優勢,1:51.0
京都,ダ,1900,不,5,116.28,36.64,49.72,12.242,58.827999999999996,36.757999999999996,0.11746753246753246,50.339999999999996,36.68,0.24291486291486292,86.66666666666667,6.666666666666667,やや速い,前残り・先行優勢,1:56.3
京都,ダ,1900,稍,23,118.68695652173913,37.19130434782608,49.31739130434782,12.493478260869566,57.636086956521744,37.61260869565218,0.2979728001467132,51.20869565217391,37.314492753623185,0.36373666591057896,57.971014492753625,20.28985507246377,やや速い,前残り・先行優勢,1:58.7
京都,ダ,1900,良,87,118.84545454545454,37.31931818181818,49.11136363636364,12.510227272727274,57.559886363636366,37.62738636363636,0.27788037404514676,50.871590909090905,37.47356321839081,0.35020220307576627,56.70498084291188,15.32567049808429,やや速い,前残り・先行優勢,1:58.8
京都,ダ,1900,重,8,118.275,37.075,50.0,12.4525,57.832499999999996,37.475,0.24326923076923077,51.1125,37.291666666666664,0.32546296296296295,66.66666666666666,8.333333333333332,標準〜やや上がり,前残り・先行優勢,1:58.3
京都,ダ,3170,良,5,215.24,13.580000000000002,,13.580000000000002,53.032,,0.1501948051948052,,13.626666666666667,0.24800865800865798,73.33333333333333,0.0,不明,前残り・先行優勢,3:35.2
京都,芝,1200,不,6,71.16666666666667,35.733333333333334,47.01666666666667,11.861666666666666,60.72,35.43333333333333,0.3634640822140822,49.25,35.77777777777778,0.34564509564509566,66.66666666666666,27.77777777777778,やや速い,前残り・先行優勢,1:11.2
京都,芝,1200,稍,13,68.9846153846154,34.246153846153845,48.223076923076924,11.497692307692308,62.628461538461536,34.73846153846154,0.30119641544980913,51.46153846153846,34.364102564102566,0.3757194791131443,51.28205128205128,17.94871794871795,やや速い,中間/混合,1:09.0
京都,芝,1200,良,104,68.38173076923077,33.82019230769231,49.26923076923077,11.396634615384615,63.184326923076924,34.56153846153846,0.31059236059943074,52.222115384615385,33.8482428115016,0.3687043231466272,53.03514376996805,18.210862619808307,やや速い,中間/混合,1:08.4
京都,芝,1200,重,7,69.08571428571429,34.81428571428571,46.800000000000004,11.514285714285714,62.542857142857144,34.27142857142857,0.18498763141620284,48.51428571428572,34.809090909090905,0.2835046897546898,59.09090909090909,4.545454545454546,やや速い,前残り・先行優勢,1:09.1
京都,芝,1400,不,5,83.75999999999999,35.5,49.92,11.966,60.198,36.196,0.42794094794094795,52.0,35.74666666666667,0.3738513338513339,53.333333333333336,26.666666666666668,やや速い,中間/混合,1:23.8
京都,芝,1400,稍,23,82.48260869565217,34.47391304347826,51.439130434782605,11.783043478260868,61.10826086956522,36.01,0.37770170650605434,54.5,34.66521739130435,0.39267180082397474,44.927536231884055,21.73913043478261,標準〜やや上がり,中間/混合,1:22.5
京都,芝,1400,良,129,81.2937984496124,34.02790697674419,51.490697674418605,11.612945736434108,62.00674418604651,35.45178294573643,0.3745715967672192,54.213178294573645,34.12061855670103,0.40422702108382824,49.22680412371135,25.0,標準〜やや上がり,中間/混合,1:21.3
京都,芝,1400,重,15,82.76,34.78,51.66,11.823333333333332,60.90933333333333,35.986666666666665,0.26896464646464646,53.5,34.75111111111111,0.3902005347593583,46.666666666666664,17.77777777777778,標準〜やや上がり,中間/混合,1:22.8
京都,芝,1600,不,2,98.44999999999999,36.45,49.7,12.309999999999999,58.510000000000005,37.2,0.5833333333333333,52.150000000000006,36.800000000000004,0.35185185185185186,66.66666666666666,16.666666666666664,やや速い,前残り・先行優勢,1:38.4
京都,芝,1600,稍,31,94.93225806451613,34.70322580645161,51.50322580645161,11.868064516129033,60.682903225806456,36.13741935483871,0.4131175144695069,54.21612903225807,34.895698924731185,0.4055748208499632,47.31182795698925,22.58064516129032,標準〜やや上がり,中間/混合,1:34.9
京都,芝,1600,良,180,93.99333333333333,34.185,52.60888888888889,11.75038888888889,61.291722222222226,35.885,0.3760686150269484,55.03611111111111,34.26728280961183,0.413381555652133,49.35304990757856,25.32347504621072,標準〜やや上がり,中間/混合,1:34.0
京都,芝,1600,重,7,96.61428571428571,35.57142857142857,50.385714285714286,12.075714285714286,59.64,36.62571428571429,0.5202844774273345,53.05714285714286,35.733333333333334,0.4823721913007627,33.33333333333333,33.33333333333333,標準〜やや上がり,中間/混合,1:36.6
京都,芝,1800,不,6,110.55,35.949999999999996,52.4,12.284999999999998,58.63166666666667,37.300000000000004,0.4133352758352758,53.949999999999996,36.150000000000006,0.43177285677285676,38.88888888888889,33.33333333333333,標準〜やや上がり,中間/混合,1:50.5
京都,芝,1800,稍,17,107.9470588235294,34.8235294117647,53.188235294117646,11.994117647058824,60.044117647058826,36.561764705882354,0.37231107032145094,55.04705882352941,34.925490196078435,0.4630046968282262,43.13725490196079,31.372549019607842,標準〜やや上がり,中間/混合,1:47.9
京都,芝,1800,良,131,106.94045801526718,34.15419847328244,54.1793893129771,11.881832061068701,60.604503816793894,36.39312977099237,0.41014340459221466,56.62213740458015,34.28778625954199,0.43526132414210544,42.74809160305343,26.717557251908396,スロー上がり,中間/混合,1:46.9
京都,芝,1800,重,9,109.44444444444444,35.25555555555556,53.52222222222222,12.16,59.21555555555556,37.09444444444445,0.521384479717813,55.25555555555556,35.50370370370371,0.5033068783068783,37.03703703703704,37.03703703703704,標準〜やや上がり,差し届く,1:49.4
京都,芝,2000,不,2,122.19999999999999,35.650000000000006,52.650000000000006,12.219999999999999,58.925,37.095,0.3611111111111111,54.05,35.766666666666666,0.37222222222222223,66.66666666666666,16.666666666666664,標準〜やや上がり,前残り・先行優勢,2:02.2
京都,芝,2000,稍,23,121.2304347826087,35.13913043478261,53.78695652173913,12.123043478260868,59.40086956521739,36.89478260869566,0.2443864106907585,55.1,35.153623188405795,0.40531008846226235,50.72463768115942,26.08695652173913,標準〜やや上がり,中間/混合,2:01.2
京都,芝,2000,良,134,120.31268656716418,34.68432835820895,54.224626865671645,12.031268656716419,59.8510447761194,36.69783582089553,0.33833938656699847,55.88731343283582,34.74776119402985,0.4191877836906371,45.52238805970149,24.875621890547265,スロー上がり,中間/混合,2:00.3
京都,芝,2000,重,13,122.23846153846154,35.23846153846154,54.20769230769231,12.223846153846154,58.91307692307692,37.286153846153844,0.4104506604506604,55.861538461538466,35.36666666666667,0.4625809375809376,43.58974358974359,35.8974358974359,スロー上がり,差し届く,2:02.2
京都,芝,2200,不,2,138.8,37.099999999999994,52.05,12.615,57.105000000000004,38.14,0.18888888888888888,52.8,37.46666666666667,0.3444444444444444,50.0,16.666666666666664,標準〜やや上がり,中間/混合,2:18.8
京都,芝,2200,稍,9,135.10000000000002,34.599999999999994,57.611111111111114,12.283333333333333,58.62555555555556,37.68888888888889,0.3006012506012506,58.98888888888889,34.7037037037037,0.39925444925444925,40.74074074074074,18.51851851851852,スロー上がり,中間/混合,2:15.1
京都,芝,2200,良,72,133.48194444444445,34.390277777777776,56.03194444444445,12.134305555555555,59.34180555555555,37.160694444444445,0.39182632227975367,58.125,34.5212962962963,0.4025281990764017,48.61111111111111,21.75925925925926,スロー上がり,中間/混合,2:13.5
京都,芝,2200,重,7,135.77142857142857,35.81428571428571,52.357142857142854,12.34142857142857,58.347142857142856,37.48714285714285,0.4353264382676147,54.699999999999996,36.00952380952381,0.4401092371680607,42.857142857142854,23.809523809523807,標準〜やや上がり,中間/混合,2:15.8
京都,芝,2400,不,2,152.85000000000002,37.15,53.45,12.74,56.565,38.57,0.21666666666666667,53.8,37.18333333333333,0.5,50.0,33.33333333333333,標準〜やや上がり,中間/混合,2:32.9
京都,芝,2400,稍,18,147.45,35.18333333333333,54.861111111111114,12.288333333333334,58.60666666666667,37.422222222222224,0.3591970121381886,56.41111111111111,35.34444444444444,0.43266936404191303,40.74074074074074,24.074074074074073,スロー上がり,中間/混合,2:27.4
京都,芝,2400,良,71,146.04507042253522,34.623943661971836,54.930985915492954,12.170985915492958,59.17084507042254,37.140422535211265,0.39872943267723715,57.316901408450704,34.796244131455396,0.4219625502454831,44.60093896713615,21.12676056338028,スロー上がり,中間/混合,2:26.0
京都,芝,2400,重,7,149.84285714285716,36.25714285714286,54.042857142857144,12.487142857142857,57.67857142857143,37.86142857142857,0.21995464852607707,54.471428571428575,36.39523809523809,0.3495842781557067,57.14285714285714,14.285714285714285,スロー上がり,前残り・先行優勢,2:29.8
京都,芝,3000,不,1,198.9,39.6,49.3,13.26,54.3,39.83,0.3888888888888889,50.6,39.96666666666667,0.2222222222222222,66.66666666666666,0.0,やや速い,前残り・先行優勢,3:18.9
京都,芝,3000,稍,1,184.0,35.0,55.3,12.27,58.7,37.25,0.2222222222222222,56.4,35.300000000000004,0.24074074074074073,66.66666666666666,0.0,スロー上がり,前残り・先行優勢,3:04.0
京都,芝,3000,良,15,185.92666666666668,35.11333333333334,56.166666666666664,12.395999999999999,58.092,37.705333333333336,0.28782135076252724,57.473333333333336,35.24,0.38320289369308974,60.0,15.555555555555555,スロー上がり,前残り・先行優勢,3:05.9
京都,芝,3170,稍,2,216.39999999999998,13.65,,13.655000000000001,52.739999999999995,,0.38257575757575757,,13.666666666666666,0.2297979797979798,83.33333333333334,0.0,不明,前残り・先行優勢,3:36.4
京都,芝,3170,良,5,214.2,13.52,,13.514000000000001,53.282000000000004,,0.1395115995115995,,13.546666666666665,0.3418070818070818,66.66666666666666,13.333333333333334,不明,前残り・先行優勢,3:34.2
京都,芝,3200,稍,1,196.1,34.9,55.1,12.26,58.75,37.2,0.23529411764705882,56.6,35.199999999999996,0.29411764705882354,66.66666666666666,0.0,スロー上がり,前残り・先行優勢,3:16.1
京都,芝,3200,良,7,194.58571428571426,34.971428571428575,53.542857142857144,12.162857142857144,59.205714285714286,36.83428571428571,0.2753214106155283,55.357142857142854,35.076190476190476,0.3167923579688286,66.66666666666666,19.047619047619047,標準〜やや上がり,前残り・先行優勢,3:14.6
京都,芝,3930,不,1,276.0,14.0,,14.05,51.26,,0.2,,14.066666666666668,0.23333333333333336,66.66666666666666,0.0,不明,前残り・先行優勢,4:36.0
京都,芝,3930,良,7,271.9857142857143,13.842857142857143,,13.84,52.021428571428565,,0.18355810855810856,,13.871428571428572,0.2489260739260739,80.95238095238095,0.0,不明,前残り・先行優勢,4:32.0
京都,芝,3930,重,1,283.9,14.4,,14.45,49.83,,0.2,,14.466666666666667,0.19999999999999998,100.0,0.0,不明,前残り・先行優勢,4:43.9
函館,ダ,1000,不,4,58.275000000000006,35.525,46.075,11.655,61.78,34.125,0.10416666666666666,46.075,35.425000000000004,0.2777777777777778,75.0,8.333333333333332,やや速い,前残り・先行優勢,58.3
函館,ダ,1000,稍,16,58.79375,35.5625,46.1,11.75875,61.233125,34.846875,0.2550189393939394,47.99375,35.62291666666667,0.3402146464646465,60.416666666666664,16.666666666666664,やや速い,前残り・先行優勢,58.8
函館,ダ,1000,良,47,58.71063829787234,35.638297872340424,45.9595744680851,11.742127659574468,61.32063829787234,34.60851063829787,0.18506877283473028,47.13617021276596,35.762411347517734,0.28109463428612363,75.177304964539,9.219858156028367,ハイ/持続,前残り・先行優勢,58.7
函館,ダ,1000,重,9,58.333333333333336,35.21111111111111,47.099999999999994,11.666666666666666,61.71666666666667,34.68333333333333,0.19739057239057237,48.544444444444444,35.303703703703704,0.260662177328844,81.48148148148148,7.4074074074074066,やや速い,前残り・先行優勢,58.3
函館,ダ,1700,不,11,103.75454545454545,36.53636363636363,48.8,12.205454545454545,58.99,36.66272727272727,0.2575873621328167,50.372727272727275,36.806060606060605,0.2788319424683061,60.60606060606061,6.0606060606060606,やや速い,前残り・先行優勢,1:43.8
函館,ダ,1700,稍,43,105.04651162790698,37.78139534883721,46.0,12.358837209302324,58.26441860465116,36.690232558139535,0.20797768123349517,47.15348837209302,37.91627906976744,0.26475527056922404,75.96899224806202,6.976744186046512,ハイ/持続,前残り・先行優勢,1:45.0
函館,ダ,1700,良,111,105.46486486486486,37.64684684684685,46.95765765765766,12.407297297297298,58.03369369369369,36.99171171171171,0.23885911385911385,48.31351351351351,37.85375375375375,0.2765067515067515,69.06906906906907,8.108108108108109,やや速い,前残り・先行優勢,1:45.5
函館,ダ,1700,重,29,104.18620689655172,37.11379310344827,47.54827586206897,12.256896551724138,58.746206896551726,36.584482758620695,0.20101565101565103,48.62068965517241,37.248275862068965,0.2786676286676287,70.11494252873564,9.195402298850574,やや速い,前残り・先行優勢,1:44.2
函館,ダ,2400,稍,1,153.7,38.6,48.0,12.81,56.21,38.37,0.375,49.4,38.733333333333334,0.3333333333333333,33.33333333333333,0.0,やや速い,中間/混合,2:33.7
函館,ダ,2400,良,7,154.64285714285714,38.58571428571429,50.128571428571426,12.887142857142859,55.87428571428571,38.68428571428571,0.13697691197691197,50.32857142857143,38.7952380952381,0.25824915824915823,80.95238095238095,9.523809523809524,標準〜やや上がり,前残り・先行優勢,2:34.6
函館,ダ,2400,重,2,153.0,38.400000000000006,49.2,12.75,56.475,38.2,0.1845238095238095,49.55,38.63333333333333,0.3511904761904761,50.0,16.666666666666664,やや速い,中間/混合,2:33.0
函館,芝,1200,稍,40,69.72999999999999,34.8675,47.205,11.622,61.96,34.8625,0.3333603896103896,50.025,34.9375,0.38131314287564283,51.66666666666667,17.5,やや速い,中間/混合,1:09.7
函館,芝,1200,良,163,68.81878787878789,34.62787878787879,46.56909090909091,11.469818181818182,62.780181818181816,34.19090909090909,0.2825972680518135,48.77030303030303,34.62249488752556,0.35745617992550505,56.23721881390593,17.791411042944784,やや速い,前残り・先行優勢,1:08.8
函館,芝,1200,重,8,70.8625,35.825,46.35,11.81125,60.985,35.0375,0.2311350108225108,47.8375,35.795833333333334,0.35974927849927846,50.0,16.666666666666664,やや速い,中間/混合,1:10.9
函館,芝,1800,稍,21,109.11428571428571,35.61904761904762,51.53333333333334,12.124761904761906,59.395714285714284,36.74761904761905,0.29219834398405825,53.2047619047619,35.70952380952381,0.3701845553036029,50.79365079365079,15.873015873015872,標準〜やや上がり,中間/混合,1:49.1
函館,芝,1800,良,75,107.83733333333333,35.05866666666667,52.384,11.9816,60.096666666666664,36.38933333333333,0.23297084397084394,53.82933333333333,35.102222222222224,0.3080438758772092,65.77777777777779,12.88888888888889,標準〜やや上がり,前残り・先行優勢,1:47.8
函館,芝,1800,重,4,110.625,35.85,51.8,12.2925,58.5975,37.3875,0.4356893106893107,54.325,36.125,0.46840659340659335,25.0,33.33333333333333,標準〜やや上がり,中間/混合,1:50.6
函館,芝,2000,稍,17,121.86470588235294,35.870588235294115,51.358823529411765,12.186470588235295,59.08764705882353,36.85470588235294,0.3197201491319138,52.794117647058826,36.03921568627451,0.35352844323432564,54.90196078431373,13.725490196078432,標準〜やや上がり,中間/混合,2:01.9
函館,芝,2000,良,64,120.6390625,35.353125,51.8125,12.06390625,59.6871875,36.55125,0.3009218862734488,53.459375,35.4259067357513,0.3425362777694384,58.549222797927456,14.507772020725387,標準〜やや上がり,前残り・先行優勢,2:00.6
函館,芝,2000,重,4,122.175,35.9,50.675,12.2175,58.935,36.975,0.3989583333333333,53.1,36.06666666666667,0.3920138888888889,50.0,25.0,標準〜やや上がり,中間/混合,2:02.2
函館,芝,2600,稍,10,163.28,36.35,52.92999999999999,12.56,57.33200000000001,38.079,0.2948118548118548,54.77,36.54,0.3423709623709624,60.0,16.666666666666664,標準〜やや上がり,前残り・先行優勢,2:43.3
函館,芝,2600,良,31,161.28709677419354,35.79677419354839,53.88709677419355,12.405806451612902,58.03774193548387,37.64709677419355,0.26377305490208713,55.25483870967742,35.821505376344085,0.34153404838888707,60.215053763440864,13.978494623655912,標準〜やや上がり,前残り・先行優勢,2:41.3
函館,芝,2600,重,3,164.46666666666667,36.63333333333333,52.96666666666667,12.653333333333334,56.919999999999995,38.35,0.3156565656565657,54.76666666666667,36.955555555555556,0.3703703703703704,44.44444444444444,11.11111111111111,標準〜やや上がり,中間/混合,2:44.5
小倉,ダ,1000,不,6,57.81666666666667,35.050000000000004,46.166666666666664,11.563333333333333,62.26666666666667,34.15,0.15079365079365079,47.449999999999996,35.17777777777778,0.25044091710758376,83.33333333333334,11.11111111111111,やや速い,前残り・先行優勢,57.8
小倉,ダ,1000,稍,18,58.1888888888889,35.43888888888889,45.18888888888889,11.637777777777778,61.87222222222223,34.125,0.18144818144818145,46.31666666666667,35.507407407407406,0.25482233815567146,74.07407407407408,7.4074074074074066,ハイ/持続,前残り・先行優勢,58.2
小倉,ダ,1000,良,54,58.28703703703704,35.540740740740745,44.65555555555556,11.657407407407407,61.76907407407408,34.11944444444445,0.1802506135839469,46.016666666666666,35.59815950920245,0.26589295162914794,71.16564417177914,9.202453987730062,ハイ/持続,前残り・先行優勢,58.3
小倉,ダ,1000,重,10,57.67,35.089999999999996,45.5,11.534,62.434000000000005,33.87,0.14535464535464535,46.53,35.21,0.23183483183483183,76.66666666666667,3.3333333333333335,ハイ/持続,前残り・先行優勢,57.7
小倉,ダ,1700,不,26,103.69999999999999,36.957692307692305,47.51153846153846,12.2,59.01923076923077,36.405,0.22165558800174184,48.55,37.050000000000004,0.25331344225575,73.07692307692307,7.6923076923076925,やや速い,前残り・先行優勢,1:43.7
小倉,ダ,1700,稍,81,105.12469135802469,37.546913580246915,46.80864197530864,12.36753086419753,58.22111111111111,36.861111111111114,0.2341066683659276,48.20617283950617,37.71069958847737,0.2604959854959855,74.8971193415638,6.584362139917696,やや速い,前残り・先行優勢,1:45.1
小倉,ダ,1700,良,197,105.63654822335026,37.77208121827412,46.66802030456853,12.428121827411168,57.93964467005076,37.01680203045685,0.22789241215637154,48.04822335025381,37.93011844331642,0.27358210270646816,69.88155668358715,8.29103214890017,やや速い,前残り・先行優勢,1:45.6
小倉,ダ,1700,重,66,103.92424242424242,37.11212121212122,47.00606060606061,12.22590909090909,58.89636363636363,36.44287878787879,0.21343757252848164,48.25151515151515,37.255050505050505,0.272743018765746,68.68686868686868,6.565656565656567,やや速い,前残り・先行優勢,1:43.9
小倉,ダ,2400,不,1,152.2,37.3,50.5,12.68,56.77,38.3,0.7,52.7,37.6,0.39999999999999997,66.66666666666666,33.33333333333333,標準〜やや上がり,前残り・先行優勢,2:32.2
小倉,ダ,2400,稍,5,153.42,37.980000000000004,50.46,12.786,56.318000000000005,38.482,0.21834498834498833,51.379999999999995,38.2,0.2949222999222999,66.66666666666666,6.666666666666667,標準〜やや上がり,前残り・先行優勢,2:33.4
小倉,ダ,2400,良,6,154.61666666666667,38.11666666666667,50.73333333333333,12.886666666666665,55.88333333333333,38.833333333333336,0.23818126318126318,51.93333333333334,38.638888888888886,0.25411347911347915,77.77777777777779,0.0,標準〜やや上がり,前残り・先行優勢,2:34.6
小倉,ダ,2400,重,1,151.1,36.4,52.8,12.59,57.18,38.23,0.4,55.0,36.93333333333333,0.26666666666666666,66.66666666666666,0.0,標準〜やや上がり,前残り・先行優勢,2:31.1
小倉,芝,1200,不,3,70.0,35.9,44.1,11.666666666666666,61.72,34.1,0.15925925925925924,44.96666666666667,35.855555555555554,0.3098765432098765,66.66666666666666,11.11111111111111,ハイ/持続,前残り・先行優勢,1:10.0
小倉,芝,1200,稍,74,69.15,34.93108108108108,45.387837837837836,11.525135135135136,62.48229729729729,34.21891891891892,0.2918439326527562,47.99054054054054,35.01756756756757,0.32699085235849945,62.612612612612615,14.864864864864865,ハイ/持続,前残り・先行優勢,1:09.2
小倉,芝,1200,良,268,68.20708955223881,34.42164179104478,45.84440298507462,11.367649253731344,63.34361940298508,33.78544776119403,0.29477078562350734,48.19067164179105,34.4895652173913,0.3454290332733884,59.25465838509317,19.25465838509317,ハイ/持続,前残り・先行優勢,1:08.2
小倉,芝,1200,重,36,69.86666666666666,35.419444444444444,44.13333333333333,11.64472222222222,61.8425,34.44722222222222,0.34483646573107357,47.30833333333333,35.50833333333333,0.36380240508099987,57.407407407407405,19.444444444444446,ハイ/持続,前残り・先行優勢,1:09.9
小倉,芝,1700,良,4,100.875,34.925,51.225,11.8675,60.6725,35.9725,0.29523809523809524,53.025,35.06666666666667,0.37103174603174605,58.333333333333336,8.333333333333332,標準〜やや上がり,前残り・先行優勢,1:40.9
小倉,芝,1800,不,2,111.0,37.25,48.7,12.335,58.385000000000005,36.875,0.12142857142857143,49.1,37.13333333333333,0.35714285714285715,50.0,33.33333333333333,やや速い,中間/混合,1:51.0
小倉,芝,1800,稍,28,109.12142857142858,35.892857142857146,50.31785714285714,12.124642857142858,59.38857142857143,36.614285714285714,0.232644092019092,52.103571428571435,35.81785714285714,0.3387521043771044,63.095238095238095,14.285714285714285,標準〜やや上がり,前残り・先行優勢,1:49.1
小倉,芝,1800,良,159,107.32264150943396,35.059119496855345,50.96037735849057,11.924528301886792,60.3851572327044,36.13176100628931,0.301953793934926,53.12893081761006,35.17463312368972,0.3308656257555629,58.909853249475894,12.578616352201259,標準〜やや上がり,前残り・先行優勢,1:47.3
小倉,芝,1800,重,20,109.74000000000001,35.83,51.29,12.193000000000001,59.056,36.955,0.30746142746142746,53.185,36.03,0.3178574897324898,60.0,15.0,標準〜やや上がり,前残り・先行優勢,1:49.7
小倉,芝,2000,不,2,124.76666666666665,37.46666666666667,49.23333333333333,12.476666666666667,57.70666666666667,37.413333333333334,0.4277777777777778,49.833333333333336,37.449999999999996,0.4055555555555556,33.33333333333333,16.666666666666664,やや速い,中間/混合,2:04.8
小倉,芝,2000,稍,43,121.79767441860466,35.93488372093023,50.82325581395349,12.179767441860465,59.12069767441861,36.79813953488372,0.2843089612925454,52.45348837209303,36.049612403100774,0.3415870438271259,60.46511627906976,16.27906976744186,標準〜やや上がり,前残り・先行優勢,2:01.8
小倉,芝,2000,良,155,119.93461538461538,35.297435897435896,50.669230769230765,11.993461538461538,60.03935897435897,36.27275641025641,0.3218456082002462,52.81474358974359,35.45612903225806,0.3523143047478911,57.634408602150536,16.129032258064516,標準〜やや上がり,前残り・先行優勢,1:59.9
小倉,芝,2000,重,20,123.455,36.855000000000004,49.38,12.3455,58.329499999999996,37.1145,0.22181505994005996,50.79,36.89,0.32271964146964144,61.66666666666667,11.666666666666666,やや速い,前残り・先行優勢,2:03.5
小倉,芝,2600,稍,18,162.6277777777778,36.544444444444444,52.78888888888889,12.508888888888889,57.55722222222222,37.825,0.22444415152748487,53.577777777777776,36.66481481481482,0.324270508298286,61.111111111111114,14.814814814814813,標準〜やや上がり,前残り・先行優勢,2:42.6
小倉,芝,2600,良,53,159.96226415094338,35.53584905660377,53.54528301886793,12.304905660377358,58.520566037735854,37.32792452830189,0.2558250973345313,55.10188679245283,35.77169811320755,0.30471879622823017,66.0377358490566,11.320754716981133,標準〜やや上がり,前残り・先行優勢,2:40.0
小倉,芝,2600,重,7,163.05714285714288,37.057142857142864,50.528571428571425,12.542857142857143,57.40571428571429,37.800000000000004,0.2702535559678417,52.08571428571429,37.2952380952381,0.29602143887858173,71.42857142857143,14.285714285714285,標準〜やや上がり,前残り・先行優勢,2:43.1
小倉,芝,3390,稍,3,229.6,13.566666666666668,,13.546666666666667,53.160000000000004,,0.08744588744588744,,13.566666666666666,0.21197691197691199,66.66666666666666,0.0,不明,前残り・先行優勢,3:49.6
小倉,芝,3390,良,13,224.57692307692307,13.261538461538462,,13.25076923076923,54.346923076923076,,0.16857181280258202,,13.279487179487178,0.20694796656335115,87.17948717948718,0.0,不明,前残り・先行優勢,3:44.6
小倉,芝,3390,重,1,231.4,13.7,,13.65,52.74,,0.2,,13.699999999999998,0.19999999999999998,100.0,0.0,不明,前残り・先行優勢,3:51.4
新潟,ダ,1200,不,14,70.68571428571428,36.385714285714286,42.221428571428575,11.78,61.120000000000005,34.3,0.25544217687074827,44.32142857142857,36.61190476190476,0.2469181612038755,73.80952380952381,7.142857142857142,ハイ/持続,前残り・先行優勢,1:10.7
新潟,ダ,1200,稍,64,71.4078125,36.821875,42.1578125,11.90203125,60.50390625,34.5859375,0.24055215617715617,43.971875,36.92331606217616,0.304918225125479,65.80310880829016,11.398963730569948,ハイ/持続,前残り・先行優勢,1:11.4
新潟,ダ,1200,良,198,71.54221105527638,36.80954773869347,42.10201005025125,11.923768844221105,60.38969849246231,34.732663316582915,0.27847500071118164,44.39748743718593,36.89697986577181,0.33940016918204835,62.91946308724832,15.268456375838927,ハイ/持続,前残り・先行優勢,1:11.5
新潟,ダ,1200,重,34,70.80882352941177,36.432352941176475,42.51176470588236,11.801470588235293,61.015882352941176,34.37647058823529,0.2389662624956743,44.411764705882355,36.50679611650485,0.3087766602329709,71.84466019417476,10.679611650485436,ハイ/持続,前残り・先行優勢,1:10.8
新潟,ダ,1800,不,17,111.28235294117647,37.2764705882353,47.629411764705885,12.36470588235294,58.23941176470588,37.002941176470586,0.2654508889803008,49.311764705882354,37.5078431372549,0.28868245044715635,68.62745098039215,3.9215686274509802,やや速い,前残り・先行優勢,1:51.3
新潟,ダ,1800,稍,74,113.10405405405406,37.994594594594595,47.68783783783784,12.567702702702702,57.299594594594595,37.55472972972973,0.2516245016245016,48.92702702702702,38.19596412556054,0.31284333504064443,65.91928251121077,11.659192825112108,やや速い,前残り・先行優勢,1:53.1
新潟,ダ,1800,良,213,112.87793427230046,37.79906103286385,47.872769953051645,12.542206572769953,57.41136150234742,37.53943661971831,0.251019650667538,49.35633802816901,37.9829420970266,0.29489600557675677,69.17057902973396,8.137715179968701,やや速い,前残り・先行優勢,1:52.9
新潟,ダ,1800,重,35,112.15714285714286,37.64,47.56857142857143,12.462,57.784,37.25857142857143,0.2664958850673136,49.059999999999995,37.91142857142857,0.28822621822621824,74.28571428571429,8.571428571428571,やや速い,前残り・先行優勢,1:52.2
新潟,ダ,2500,不,1,161.9,39.5,47.2,12.95,55.59,38.65,0.16666666666666666,47.9,39.233333333333334,0.5,33.33333333333333,33.33333333333333,やや速い,中間/混合,2:41.9
新潟,ダ,2500,良,1,159.8,38.6,47.5,12.78,56.32,38.27,0.25,49.2,38.76666666666667,0.5277777777777778,33.33333333333333,66.66666666666666,やや速い,差し届く,2:39.8
